First_Name,Last_Name,Email_Address,Student_ID,phone,iClass
Grace,Nash,grace.nash@coloradocollege.edu,722289,7148382052,28998
Richard,Burgess,richard.burgess@coloradocollege.edu,492628,9896754369,29114
Bernadette,Allan,bernadette.allan@coloradocollege.edu,481478,2212639321,20986
Stephen,Dyer,stephen.dyer@coloradocollege.edu,707773,1583373457,28490
Stewart,Gill,stewart.gill@coloradocollege.edu,759814,4044614894,29845
Katherine,Clark,katherine.clark@coloradocollege.edu,183932,1408152690,28840
Diane,Grant,diane.grant@coloradocollege.edu,773914,4166092329,28761
Sonia,Terry,sonia.terry@coloradocollege.edu,323266,7764262816,24824
Jack,Baker,jack.baker@coloradocollege.edu,862894,4123803983,21381
Theresa,Lee,theresa.lee@coloradocollege.edu,484442,1180136444,25898
Brandon,May,brandon.may@coloradocollege.edu,986900,1006781762,29649
Dan,Lambert,dan.lambert@coloradocollege.edu,496714,2194756745,20898
Kevin,Anderson,kevin.anderson@coloradocollege.edu,371025,9417387984,22464
Mary,Hughes,mary.hughes@coloradocollege.edu,148724,4214216019,24211
Michael,Walsh,michael.walsh@coloradocollege.edu,660896,9104422942,20243
Steven,Pullman,steven.pullman@coloradocollege.edu,480582,9464459142,23772
Diane,Taylor,diane.taylor@coloradocollege.edu,132298,9232585293,26476
Donna,Gill,donna.gill@coloradocollege.edu,802823,2859303035,22001
Owen,Alsop,owen.alsop@coloradocollege.edu,790905,8096404481,26275
Victoria,Jackson,victoria.jackson@coloradocollege.edu,483223,7793708625,26494
Jacob,Watson,jacob.watson@coloradocollege.edu,764307,6593383202,22408
Madeleine,Bower,madeleine.bower@coloradocollege.edu,205530,9535440731,23935
Lisa,Wallace,lisa.wallace@coloradocollege.edu,539933,6984965480,23363
Harry,Dowd,harry.dowd@coloradocollege.edu,492104,4968680317,23874
Wanda,Marshall,wanda.marshall@coloradocollege.edu,337542,2722448382,25446
Sam,Ball,sam.ball@coloradocollege.edu,678709,5654600088,29715
Paul,Henderson,paul.henderson@coloradocollege.edu,886850,1863303953,21523
Max,Bailey,max.bailey@coloradocollege.edu,835166,9465442417,21507
Benjamin,Anderson,benjamin.anderson@coloradocollege.edu,914614,5390714875,25170
Amy,McLean,amy.mclean@coloradocollege.edu,816942,7943855462,23268
Jonathan,Bond,jonathan.bond@coloradocollege.edu,996245,1440994217,23437
Faith,Rampling,faith.rampling@coloradocollege.edu,227464,7491966934,28300
Amanda,Jackson,amanda.jackson@coloradocollege.edu,942035,8656669767,27859
Frank,Rutherford,frank.rutherford@coloradocollege.edu,829997,6902168762,24015
Bernadette,Poole,bernadette.poole@coloradocollege.edu,448789,8248984222,23651
Warren,Payne,warren.payne@coloradocollege.edu,197661,7110453991,29552
Alexandra,James,alexandra.james@coloradocollege.edu,282476,6905056627,23717
Alexander,Peake,alexander.peake@coloradocollege.edu,875195,8925947458,23369
Boris,Randall,boris.randall@coloradocollege.edu,729397,9928335674,29332
Julia,Lee,julia.lee@coloradocollege.edu,289239,4548279888,29896
Luke,Hamilton,luke.hamilton@coloradocollege.edu,736653,6206713316,24284
Diane,Nolan,diane.nolan@coloradocollege.edu,100807,7323071068,29075
Owen,Hudson,owen.hudson@coloradocollege.edu,249481,7854576624,27893
Julian,Butler,julian.butler@coloradocollege.edu,420879,8824501880,21215
Neil,Sharp,neil.sharp@coloradocollege.edu,929637,2216152454,28627
Jessica,Oliver,jessica.oliver@coloradocollege.edu,839183,2091417099,29158
Jason,Marshall,jason.marshall@coloradocollege.edu,889539,7781425767,27174
Andrew,Newman,andrew.newman@coloradocollege.edu,583622,1008260820,23117
Claire,Davies,claire.davies@coloradocollege.edu,213528,5411942973,21453
Richard,Clark,richard.clark@coloradocollege.edu,830495,2116535085,22062
Sue,Butler,sue.butler@coloradocollege.edu,444586,3086130032,21778
Liam,Springer,liam.springer@coloradocollege.edu,442012,9382272042,24492
Leonard,Vaughan,leonard.vaughan@coloradocollege.edu,788189,3131244347,29224
Joshua,Ince,joshua.ince@coloradocollege.edu,509821,7360220599,27350
Audrey,Stewart,audrey.stewart@coloradocollege.edu,106967,8890744166,20836
Karen,Quinn,karen.quinn@coloradocollege.edu,174074,5646486956,28798
Fiona,Clark,fiona.clark@coloradocollege.edu,206758,5195088853,20821
Warren,Sharp,warren.sharp@coloradocollege.edu,795591,7531803525,28114
Keith,Robertson,keith.robertson@coloradocollege.edu,414741,4520040234,28773
Ava,May,ava.may@coloradocollege.edu,471626,3598202570,28623
Isaac,Metcalfe,isaac.metcalfe@coloradocollege.edu,901219,5670174116,29774
Karen,Manning,karen.manning@coloradocollege.edu,129176,1124210630,20563
Luke,Taylor,luke.taylor@coloradocollege.edu,781389,1412526236,23018
David,Quinn,david.quinn@coloradocollege.edu,371429,9383876233,27930
Lily,Smith,lily.smith@coloradocollege.edu,136832,5309969074,29177
Vanessa,Clark,vanessa.clark@coloradocollege.edu,719780,7682976891,29524
Heather,Gibson,heather.gibson@coloradocollege.edu,539027,5524737241,26317
Amanda,Allan,amanda.allan@coloradocollege.edu,141244,9812151907,29219
Justin,King,justin.king@coloradocollege.edu,683743,3731367744,24833
Rachel,Bower,rachel.bower@coloradocollege.edu,687748,5711663823,20203
Keith,Mathis,keith.mathis@coloradocollege.edu,919854,5333969114,23550
William,McLean,william.mclean@coloradocollege.edu,717072,8813640648,23584
Michael,Manning,michael.manning@coloradocollege.edu,878872,1238904095,24846
Carol,Slater,carol.slater@coloradocollege.edu,111396,8246378712,28365
Mary,Hart,mary.hart@coloradocollege.edu,780203,5928861785,27189
Jacob,Piper,jacob.piper@coloradocollege.edu,478526,3746210439,27222
James,Ellison,james.ellison@coloradocollege.edu,127941,7094844936,25399
Sonia,Quinn,sonia.quinn@coloradocollege.edu,779779,9661849675,22315
Eric,Ferguson,eric.ferguson@coloradocollege.edu,116644,7331031719,29147
Amanda,Morgan,amanda.morgan@coloradocollege.edu,961086,9314492480,25328
Alexander,Cornish,alexander.cornish@coloradocollege.edu,501248,7856918235,24126
Dan,Springer,dan.springer@coloradocollege.edu,405014,2483651705,20418
Bernadette,Stewart,bernadette.stewart@coloradocollege.edu,490551,4375035230,23093
Rachel,Harris,rachel.harris@coloradocollege.edu,281411,8593106139,26825
Warren,Clark,warren.clark@coloradocollege.edu,341900,4894861788,24748
Ava,Coleman,ava.coleman@coloradocollege.edu,557898,1655912983,27753
Justin,Ellison,justin.ellison@coloradocollege.edu,835167,5669972503,29224
Sue,Davies,sue.davies@coloradocollege.edu,236415,9092374617,20988
Evan,Cameron,evan.cameron@coloradocollege.edu,500605,9281943402,28612
Deirdre,Alsop,deirdre.alsop@coloradocollege.edu,352246,5050169107,24434
Stephanie,Howard,stephanie.howard@coloradocollege.edu,361490,9006145237,28952
Hannah,Forsyth,hannah.forsyth@coloradocollege.edu,272342,3187982926,27406
Vanessa,Knox,vanessa.knox@coloradocollege.edu,208114,5511789380,25997
Caroline,Davies,caroline.davies@coloradocollege.edu,890582,3213362975,20860
Ava,Glover,ava.glover@coloradocollege.edu,735568,3559895413,23616
Heather,Arnold,heather.arnold@coloradocollege.edu,888758,7894408631,25661
Jennifer,Gibson,jennifer.gibson@coloradocollege.edu,582011,9130211284,26168
Joshua,McDonald,joshua.mcdonald@coloradocollege.edu,129391,2579235674,29527
Andrew,Forsyth,andrew.forsyth@coloradocollege.edu,881809,6003177250,24667
Sean,Quinn,sean.quinn@coloradocollege.edu,698995,9705536241,25652
Megan,Ball,megan.ball@coloradocollege.edu,195889,7801908935,24693
Madeleine,Short,madeleine.short@coloradocollege.edu,483045,3636739046,24132
Carl,Roberts,carl.roberts@coloradocollege.edu,337203,1264191485,20526
Emily,Reid,emily.reid@coloradocollege.edu,575974,1306371669,25320
Nathan,Payne,nathan.payne@coloradocollege.edu,165777,5920040385,26423
Jane,Avery,jane.avery@coloradocollege.edu,733349,2937804612,21187
Anthony,Butler,anthony.butler@coloradocollege.edu,881259,3368440665,21583
Theresa,Anderson,theresa.anderson@coloradocollege.edu,538833,3386306770,20651
Rachel,MacDonald,rachel.macdonald@coloradocollege.edu,858804,8619239358,22978
Joanne,MacDonald,joanne.macdonald@coloradocollege.edu,694693,7864014277,23764
Piers,Walsh,piers.walsh@coloradocollege.edu,670385,3874151092,20644
Gabrielle,Johnston,gabrielle.johnston@coloradocollege.edu,884996,1394842970,20828
Bella,Butler,bella.butler@coloradocollege.edu,925750,4652497419,28800
Katherine,Parr,katherine.parr@coloradocollege.edu,543961,1867114101,22622
Carl,Martin,carl.martin@coloradocollege.edu,165340,1142957424,21941
James,Rutherford,james.rutherford@coloradocollege.edu,690806,7130701209,20391
Anne,Nolan,anne.nolan@coloradocollege.edu,864293,8743721909,21771
Melanie,Lawrence,melanie.lawrence@coloradocollege.edu,128446,9535647238,27556
Fiona,Short,fiona.short@coloradocollege.edu,583260,4520842819,25544
Benjamin,Chapman,benjamin.chapman@coloradocollege.edu,864286,2394922350,22424
Carl,Duncan,carl.duncan@coloradocollege.edu,490532,3233234387,25173
Isaac,Brown,isaac.brown@coloradocollege.edu,694456,6221039166,22264
Liam,Brown,liam.brown@coloradocollege.edu,918996,8662649302,28211
David,Henderson,david.henderson@coloradocollege.edu,161503,8044320992,28225
Audrey,Wilson,audrey.wilson@coloradocollege.edu,761500,8110837368,27184
Keith,Graham,keith.graham@coloradocollege.edu,673266,1538131004,21760
Jan,Russell,jan.russell@coloradocollege.edu,831848,5116209330,29653
Rebecca,Peters,rebecca.peters@coloradocollege.edu,552520,8725093204,22885
Steven,Forsyth,steven.forsyth@coloradocollege.edu,722505,8455115413,26602
Julia,Rutherford,julia.rutherford@coloradocollege.edu,721182,8173938473,25614
Boris,Forsyth,boris.forsyth@coloradocollege.edu,150053,3381829464,24380
Joe,Young,joe.young@coloradocollege.edu,682589,2283276161,24246
Kevin,Alsop,kevin.alsop@coloradocollege.edu,746859,2685734196,24744
Amanda,Wallace,amanda.wallace@coloradocollege.edu,549488,3564524454,27174
Steven,Fisher,steven.fisher@coloradocollege.edu,708454,9293392404,20866
Alan,Bell,alan.bell@coloradocollege.edu,611136,2156303959,26345
William,Morgan,william.morgan@coloradocollege.edu,240403,6909354340,20541
Molly,Johnston,molly.johnston@coloradocollege.edu,651037,3711774801,25300
Sophie,Hamilton,sophie.hamilton@coloradocollege.edu,480528,8043877242,24611
Karen,Ince,karen.ince@coloradocollege.edu,251349,6262484655,28267
Kylie,Ince,kylie.ince@coloradocollege.edu,741504,1339504863,21364
John,Greene,john.greene@coloradocollege.edu,253905,5326391860,20742
Nicholas,Hudson,nicholas.hudson@coloradocollege.edu,531601,8409161312,23504
Emma,Vaughan,emma.vaughan@coloradocollege.edu,927851,9483145471,20922
Michelle,Hunter,michelle.hunter@coloradocollege.edu,830335,7043113593,20968
Edward,Manning,edward.manning@coloradocollege.edu,305125,2181837467,25541
Tim,Edmunds,tim.edmunds@coloradocollege.edu,880621,2712073533,22195
Yvonne,Ince,yvonne.ince@coloradocollege.edu,679432,2707555295,23962
Robert,Metcalfe,robert.metcalfe@coloradocollege.edu,423644,5446081842,27620
Claire,Paige,claire.paige@coloradocollege.edu,931925,9679373806,24677
Leonard,MacDonald,leonard.macdonald@coloradocollege.edu,219647,4504918510,25429
Diane,Brown,diane.brown@coloradocollege.edu,501777,7348432931,22005
Lucas,Dyer,lucas.dyer@coloradocollege.edu,701192,5786354522,23382
Jane,Hughes,jane.hughes@coloradocollege.edu,154421,6666510352,28087
Jonathan,McLean,jonathan.mclean@coloradocollege.edu,425442,3050323760,29956
Jasmine,Mackay,jasmine.mackay@coloradocollege.edu,740998,9976404226,27253
Isaac,Bond,isaac.bond@coloradocollege.edu,611270,8030484665,23490
Pippa,Newman,pippa.newman@coloradocollege.edu,339445,4948404777,21468
Sue,Wright,sue.wright@coloradocollege.edu,581461,4307230793,25999
Cameron,Ince,cameron.ince@coloradocollege.edu,298515,2939288936,25363
Frank,Newman,frank.newman@coloradocollege.edu,902226,2831258190,22427
Sean,May,sean.may@coloradocollege.edu,435216,3332431409,27135
Claire,McGrath,claire.mcgrath@coloradocollege.edu,766007,8407064575,24585
Alison,Campbell,alison.campbell@coloradocollege.edu,814003,2367432351,20284
Natalie,James,natalie.james@coloradocollege.edu,727578,2372314863,24714
Sonia,Parsons,sonia.parsons@coloradocollege.edu,487728,8548881182,29597
Jake,Mackenzie,jake.mackenzie@coloradocollege.edu,313301,3691670434,25041
Yvonne,Kelly,yvonne.kelly@coloradocollege.edu,748012,6623695763,28601
Dan,Churchill,dan.churchill@coloradocollege.edu,786717,4528594658,22277
Stephanie,Marshall,stephanie.marshall@coloradocollege.edu,158917,9477307887,21250
Ryan,Martin,ryan.martin@coloradocollege.edu,815214,1136707917,21023
Nicholas,King,nicholas.king@coloradocollege.edu,469576,4809014568,25668
Jasmine,Parsons,jasmine.parsons@coloradocollege.edu,924021,4877876547,25622
John,Lewis,john.lewis@coloradocollege.edu,269663,7841688699,27868
Lisa,Bailey,lisa.bailey@coloradocollege.edu,422745,8194603233,25963
Samantha,Hodges,samantha.hodges@coloradocollege.edu,446145,7084627309,23887
Ian,Mitchell,ian.mitchell@coloradocollege.edu,648190,9542644286,22646
Cameron,Walsh,cameron.walsh@coloradocollege.edu,675076,1224402127,28757
William,Knox,william.knox@coloradocollege.edu,887113,4640529963,27685
Sebastian,Quinn,sebastian.quinn@coloradocollege.edu,951223,2285050453,26001
Nicola,Hill,nicola.hill@coloradocollege.edu,251033,2518723400,27895
Trevor,Russell,trevor.russell@coloradocollege.edu,907473,4990292486,22398
Dan,Sanderson,dan.sanderson@coloradocollege.edu,625989,3592967092,28285
Owen,Abraham,owen.abraham@coloradocollege.edu,559568,7178003169,27869
Alexandra,Hunter,alexandra.hunter@coloradocollege.edu,573726,1717977717,20834
Lauren,Anderson,lauren.anderson@coloradocollege.edu,935732,2627244827,21006
Caroline,Ogden,caroline.ogden@coloradocollege.edu,656534,9535541000,21207
Ella,Fraser,ella.fraser@coloradocollege.edu,774274,9501464345,23057
Ella,Paterson,ella.paterson@coloradocollege.edu,211433,6263419258,20710
John,Paterson,john.paterson@coloradocollege.edu,118028,4905429799,20920
Ruth,Carr,ruth.carr@coloradocollege.edu,841129,2788891971,24967
Caroline,Howard,caroline.howard@coloradocollege.edu,309722,1764099832,25410
Ryan,Lambert,ryan.lambert@coloradocollege.edu,902167,2896040307,20634
Grace,Davidson,grace.davidson@coloradocollege.edu,551229,9786063525,28030
Christian,Sharp,christian.sharp@coloradocollege.edu,519958,3602273681,21681
Carol,Wilson,carol.wilson@coloradocollege.edu,735843,7820331970,28021
Anthony,Clarkson,anthony.clarkson@coloradocollege.edu,124248,1111049173,23373
Amelia,Hamilton,amelia.hamilton@coloradocollege.edu,292754,9755025133,29905
Carolyn,Berry,carolyn.berry@coloradocollege.edu,171670,8344013486,23305
Paul,Rees,paul.rees@coloradocollege.edu,503768,3053536079,22701
Trevor,Smith,trevor.smith@coloradocollege.edu,661186,1485145737,29047
Dan,Ball,dan.ball@coloradocollege.edu,436798,3298607319,20285
Caroline,Powell,caroline.powell@coloradocollege.edu,817442,6292069404,20290
Austin,Thomson,austin.thomson@coloradocollege.edu,627440,2017539207,24713
Charles,Forsyth,charles.forsyth@coloradocollege.edu,340963,1684780417,22987
Megan,Metcalfe,megan.metcalfe@coloradocollege.edu,278168,7484189290,28942
Ian,Allan,ian.allan@coloradocollege.edu,121103,7412648823,29447
Oliver,Jones,oliver.jones@coloradocollege.edu,824725,3733751369,25519
Max,Turner,max.turner@coloradocollege.edu,568432,1877415299,21107
Ruth,Reid,ruth.reid@coloradocollege.edu,958873,2165329737,22263
Richard,Forsyth,richard.forsyth@coloradocollege.edu,187167,5869563472,23466
Tim,Skinner,tim.skinner@coloradocollege.edu,408293,6836670139,24813
Angela,Hudson,angela.hudson@coloradocollege.edu,794646,3236249136,23647
Penelope,Abraham,penelope.abraham@coloradocollege.edu,930970,5247991382,28728
Lisa,Hodges,lisa.hodges@coloradocollege.edu,324999,2945686920,21347
Simon,Wilson,simon.wilson@coloradocollege.edu,220301,9706565025,29775
Nicola,Ince,nicola.ince@coloradocollege.edu,882576,1256490837,22077
Tracey,Davies,tracey.davies@coloradocollege.edu,880771,9596980745,22665
Anna,McLean,anna.mclean@coloradocollege.edu,189007,5880020457,22836
Connor,Bell,connor.bell@coloradocollege.edu,456979,5921259240,22704
Blake,Cornish,blake.cornish@coloradocollege.edu,237804,8946968731,21090
Gordon,Ferguson,gordon.ferguson@coloradocollege.edu,429739,8619174018,26310
Vanessa,Lambert,vanessa.lambert@coloradocollege.edu,255347,7053396154,23890
Dominic,Simpson,dominic.simpson@coloradocollege.edu,316284,2675510268,24869
Tracey,Clark,tracey.clark@coloradocollege.edu,431791,3553374855,28226
Robert,Stewart,robert.stewart@coloradocollege.edu,219061,5116728807,23690
Alan,Mitchell,alan.mitchell@coloradocollege.edu,932530,5260204675,29160
Stewart,Morrison,stewart.morrison@coloradocollege.edu,475842,1113420346,27018
Theresa,McDonald,theresa.mcdonald@coloradocollege.edu,969706,6377680959,26183
Zoe,Gill,zoe.gill@coloradocollege.edu,846114,1541954825,25542
Austin,Paterson,austin.paterson@coloradocollege.edu,409621,2203726086,25135
Mary,Watson,mary.watson@coloradocollege.edu,516709,4083390208,24242
Megan,Churchill,megan.churchill@coloradocollege.edu,655661,8989522111,21068
Neil,Kelly,neil.kelly@coloradocollege.edu,315350,4167117883,26121
Eric,Knox,eric.knox@coloradocollege.edu,872142,7782683694,23449
Jack,Walsh,jack.walsh@coloradocollege.edu,973906,6079414765,23964
Dominic,Turner,dominic.turner@coloradocollege.edu,100841,3057628076,26611
Joanne,Bailey,joanne.bailey@coloradocollege.edu,215706,9845030228,20127
Audrey,Fisher,audrey.fisher@coloradocollege.edu,188549,6112926857,28639
Diane,Wilson,diane.wilson@coloradocollege.edu,692098,5543569146,25824
Victoria,Ince,victoria.ince@coloradocollege.edu,540542,9612210057,21965
Steven,MacDonald,steven.macdonald@coloradocollege.edu,653931,3996238634,23449
Natalie,Churchill,natalie.churchill@coloradocollege.edu,929389,8623796678,27663
Anna,Rutherford,anna.rutherford@coloradocollege.edu,455462,6421397996,24454
Megan,Mitchell,megan.mitchell@coloradocollege.edu,255646,3855057695,21239
Tracey,Avery,tracey.avery@coloradocollege.edu,267076,5424594814,27888
Alexandra,Hardacre,alexandra.hardacre@coloradocollege.edu,927921,6427541045,25896
Victor,Russell,victor.russell@coloradocollege.edu,823940,6938260150,27560
Irene,Short,irene.short@coloradocollege.edu,983078,2898960107,28107
Megan,Clark,megan.clark@coloradocollege.edu,132742,7506784350,29269
Una,Nash,una.nash@coloradocollege.edu,105682,5045958211,22645
Diana,McDonald,diana.mcdonald@coloradocollege.edu,963020,1563940329,28381
Gabrielle,Alsop,gabrielle.alsop@coloradocollege.edu,578458,3959883994,23841
John,Harris,john.harris@coloradocollege.edu,416890,6011269119,21725
Leonard,Lee,leonard.lee@coloradocollege.edu,833688,1741987386,20719
Sasha,Carney,sashacarney@blah.com,150778,8477678696,21905
william,Stern,yunglean@coloradocollege.edu,155261,9848585958,22005
