First_Name,Last_Name,Email_Address,Student_ID,phone
Heather,Gibson,heather.gibson@coloradocollege.edu,539027,5524737241
Amanda,Allan,amanda.allan@coloradocollege.edu,141244,9812151907
Justin,King,justin.king@coloradocollege.edu,683743,3731367744
Rachel,Bower,rachel.bower@coloradocollege.edu,687748,5711663823
Keith,Mathis,keith.mathis@coloradocollege.edu,919854,5333969114
William,McLean,william.mclean@coloradocollege.edu,717072,8813640648
Michael,Manning,michael.manning@coloradocollege.edu,878872,1238904095
Carol,Slater,carol.slater@coloradocollege.edu,111396,8246378712
Mary,Hart,mary.hart@coloradocollege.edu,780203,5928861785
Jacob,Piper,jacob.piper@coloradocollege.edu,478526,3746210439
James,Ellison,james.ellison@coloradocollege.edu,127941,7094844936
Sonia,Quinn,sonia.quinn@coloradocollege.edu,779779,9661849675
Eric,Ferguson,eric.ferguson@coloradocollege.edu,116644,7331031719
Amanda,Morgan,amanda.morgan@coloradocollege.edu,961086,9314492480
Alexander,Cornish,alexander.cornish@coloradocollege.edu,501248,7856918235
Dan,Springer,dan.springer@coloradocollege.edu,405014,2483651705
Bernadette,Stewart,bernadette.stewart@coloradocollege.edu,490551,4375035230
Rachel,Harris,rachel.harris@coloradocollege.edu,281411,8593106139
Warren,Clark,warren.clark@coloradocollege.edu,341900,4894861788
Ava,Coleman,ava.coleman@coloradocollege.edu,557898,1655912983
Justin,Ellison,justin.ellison@coloradocollege.edu,835167,5669972503
Sue,Davies,sue.davies@coloradocollege.edu,236415,9092374617
Evan,Cameron,evan.cameron@coloradocollege.edu,500605,9281943402
Deirdre,Alsop,deirdre.alsop@coloradocollege.edu,352246,5050169107
Stephanie,Howard,stephanie.howard@coloradocollege.edu,361490,9006145237
Hannah,Forsyth,hannah.forsyth@coloradocollege.edu,272342,3187982926
Vanessa,Knox,vanessa.knox@coloradocollege.edu,208114,5511789380
Caroline,Davies,caroline.davies@coloradocollege.edu,890582,3213362975
Ava,Glover,ava.glover@coloradocollege.edu,735568,3559895413
Heather,Arnold,heather.arnold@coloradocollege.edu,888758,7894408631
Jennifer,Gibson,jennifer.gibson@coloradocollege.edu,582011,9130211284
Joshua,McDonald,joshua.mcdonald@coloradocollege.edu,129391,2579235674
Andrew,Forsyth,andrew.forsyth@coloradocollege.edu,881809,6003177250
Sean,Quinn,sean.quinn@coloradocollege.edu,698995,9705536241
Megan,Ball,megan.ball@coloradocollege.edu,195889,7801908935
Madeleine,Short,madeleine.short@coloradocollege.edu,483045,3636739046
Carl,Roberts,carl.roberts@coloradocollege.edu,337203,1264191485
Emily,Reid,emily.reid@coloradocollege.edu,575974,1306371669
Nathan,Payne,nathan.payne@coloradocollege.edu,165777,5920040385
Jane,Avery,jane.avery@coloradocollege.edu,733349,2937804612
Anthony,Butler,anthony.butler@coloradocollege.edu,881259,3368440665
Theresa,Anderson,theresa.anderson@coloradocollege.edu,538833,3386306770
Rachel,MacDonald,rachel.macdonald@coloradocollege.edu,858804,8619239358
Joanne,MacDonald,joanne.macdonald@coloradocollege.edu,694693,7864014277
Piers,Walsh,piers.walsh@coloradocollege.edu,670385,3874151092
Gabrielle,Johnston,gabrielle.johnston@coloradocollege.edu,884996,1394842970
Bella,Butler,bella.butler@coloradocollege.edu,925750,4652497419
Katherine,Parr,katherine.parr@coloradocollege.edu,543961,1867114101
Carl,Martin,carl.martin@coloradocollege.edu,165340,1142957424
James,Rutherford,james.rutherford@coloradocollege.edu,690806,7130701209
Anne,Nolan,anne.nolan@coloradocollege.edu,864293,8743721909
Melanie,Lawrence,melanie.lawrence@coloradocollege.edu,128446,9535647238
Fiona,Short,fiona.short@coloradocollege.edu,583260,4520842819
Benjamin,Chapman,benjamin.chapman@coloradocollege.edu,864286,2394922350
Carl,Duncan,carl.duncan@coloradocollege.edu,490532,3233234387
Isaac,Brown,isaac.brown@coloradocollege.edu,694456,6221039166
Liam,Brown,liam.brown@coloradocollege.edu,918996,8662649302
David,Henderson,david.henderson@coloradocollege.edu,161503,8044320992
Audrey,Wilson,audrey.wilson@coloradocollege.edu,761500,8110837368
Keith,Graham,keith.graham@coloradocollege.edu,673266,1538131004
Jan,Russell,jan.russell@coloradocollege.edu,831848,5116209330
Rebecca,Peters,rebecca.peters@coloradocollege.edu,552520,8725093204
Steven,Forsyth,steven.forsyth@coloradocollege.edu,722505,8455115413
Julia,Rutherford,julia.rutherford@coloradocollege.edu,721182,8173938473
Boris,Forsyth,boris.forsyth@coloradocollege.edu,150053,3381829464
Joe,Young,joe.young@coloradocollege.edu,682589,2283276161
Kevin,Alsop,kevin.alsop@coloradocollege.edu,746859,2685734196
Amanda,Wallace,amanda.wallace@coloradocollege.edu,549488,3564524454
Steven,Fisher,steven.fisher@coloradocollege.edu,708454,9293392404
Alan,Bell,alan.bell@coloradocollege.edu,611136,2156303959
William,Morgan,william.morgan@coloradocollege.edu,240403,6909354340
Molly,Johnston,molly.johnston@coloradocollege.edu,651037,3711774801
Sophie,Hamilton,sophie.hamilton@coloradocollege.edu,480528,8043877242
Karen,Ince,karen.ince@coloradocollege.edu,251349,6262484655
Kylie,Ince,kylie.ince@coloradocollege.edu,741504,1339504863
John,Greene,john.greene@coloradocollege.edu,253905,5326391860
Nicholas,Hudson,nicholas.hudson@coloradocollege.edu,531601,8409161312
Emma,Vaughan,emma.vaughan@coloradocollege.edu,927851,9483145471
Michelle,Hunter,michelle.hunter@coloradocollege.edu,830335,7043113593
Edward,Manning,edward.manning@coloradocollege.edu,305125,2181837467
Tim,Edmunds,tim.edmunds@coloradocollege.edu,880621,2712073533
Yvonne,Ince,yvonne.ince@coloradocollege.edu,679432,2707555295
Robert,Metcalfe,robert.metcalfe@coloradocollege.edu,423644,5446081842
Claire,Paige,claire.paige@coloradocollege.edu,931925,9679373806
Leonard,MacDonald,leonard.macdonald@coloradocollege.edu,219647,4504918510
Diane,Brown,diane.brown@coloradocollege.edu,501777,7348432931
Lucas,Dyer,lucas.dyer@coloradocollege.edu,701192,5786354522
Jane,Hughes,jane.hughes@coloradocollege.edu,154421,6666510352
Jonathan,McLean,jonathan.mclean@coloradocollege.edu,425442,3050323760
Jasmine,Mackay,jasmine.mackay@coloradocollege.edu,740998,9976404226
Isaac,Bond,isaac.bond@coloradocollege.edu,611270,8030484665
Pippa,Newman,pippa.newman@coloradocollege.edu,339445,4948404777
Sue,Wright,sue.wright@coloradocollege.edu,581461,4307230793
Cameron,Ince,cameron.ince@coloradocollege.edu,298515,2939288936
Frank,Newman,frank.newman@coloradocollege.edu,902226,2831258190
Sean,May,sean.may@coloradocollege.edu,435216,3332431409
Claire,McGrath,claire.mcgrath@coloradocollege.edu,766007,8407064575
Alison,Campbell,alison.campbell@coloradocollege.edu,814003,2367432351
Natalie,James,natalie.james@coloradocollege.edu,727578,2372314863
Sonia,Parsons,sonia.parsons@coloradocollege.edu,487728,8548881182
Jake,Mackenzie,jake.mackenzie@coloradocollege.edu,313301,3691670434
Yvonne,Kelly,yvonne.kelly@coloradocollege.edu,748012,6623695763
Dan,Churchill,dan.churchill@coloradocollege.edu,786717,4528594658
Stephanie,Marshall,stephanie.marshall@coloradocollege.edu,158917,9477307887
Ryan,Martin,ryan.martin@coloradocollege.edu,815214,1136707917
Nicholas,King,nicholas.king@coloradocollege.edu,469576,4809014568
Jasmine,Parsons,jasmine.parsons@coloradocollege.edu,924021,4877876547
John,Lewis,john.lewis@coloradocollege.edu,269663,7841688699
Lisa,Bailey,lisa.bailey@coloradocollege.edu,422745,8194603233
Samantha,Hodges,samantha.hodges@coloradocollege.edu,446145,7084627309
Ian,Mitchell,ian.mitchell@coloradocollege.edu,648190,9542644286
Cameron,Walsh,cameron.walsh@coloradocollege.edu,675076,1224402127
William,Knox,william.knox@coloradocollege.edu,887113,4640529963
Sebastian,Quinn,sebastian.quinn@coloradocollege.edu,951223,2285050453
Nicola,Hill,nicola.hill@coloradocollege.edu,251033,2518723400
Trevor,Russell,trevor.russell@coloradocollege.edu,907473,4990292486
Dan,Sanderson,dan.sanderson@coloradocollege.edu,625989,3592967092
Owen,Abraham,owen.abraham@coloradocollege.edu,559568,7178003169
Alexandra,Hunter,alexandra.hunter@coloradocollege.edu,573726,1717977717
Lauren,Anderson,lauren.anderson@coloradocollege.edu,935732,2627244827
Caroline,Ogden,caroline.ogden@coloradocollege.edu,656534,9535541000
Ella,Fraser,ella.fraser@coloradocollege.edu,774274,9501464345
Ella,Paterson,ella.paterson@coloradocollege.edu,211433,6263419258
John,Paterson,john.paterson@coloradocollege.edu,118028,4905429799
Ruth,Carr,ruth.carr@coloradocollege.edu,841129,2788891971
Caroline,Howard,caroline.howard@coloradocollege.edu,309722,1764099832
Ryan,Lambert,ryan.lambert@coloradocollege.edu,902167,2896040307
Grace,Davidson,grace.davidson@coloradocollege.edu,551229,9786063525
Christian,Sharp,christian.sharp@coloradocollege.edu,519958,3602273681
Carol,Wilson,carol.wilson@coloradocollege.edu,735843,7820331970
Anthony,Clarkson,anthony.clarkson@coloradocollege.edu,124248,1111049173
Amelia,Hamilton,amelia.hamilton@coloradocollege.edu,292754,9755025133
Carolyn,Berry,carolyn.berry@coloradocollege.edu,171670,8344013486
Paul,Rees,paul.rees@coloradocollege.edu,503768,3053536079
Trevor,Smith,trevor.smith@coloradocollege.edu,661186,1485145737
Dan,Ball,dan.ball@coloradocollege.edu,436798,3298607319
Caroline,Powell,caroline.powell@coloradocollege.edu,817442,6292069404
Austin,Thomson,austin.thomson@coloradocollege.edu,627440,2017539207
Charles,Forsyth,charles.forsyth@coloradocollege.edu,340963,1684780417
Megan,Metcalfe,megan.metcalfe@coloradocollege.edu,278168,7484189290
Ian,Allan,ian.allan@coloradocollege.edu,121103,7412648823
Oliver,Jones,oliver.jones@coloradocollege.edu,824725,3733751369
Max,Turner,max.turner@coloradocollege.edu,568432,1877415299
Ruth,Reid,ruth.reid@coloradocollege.edu,958873,2165329737
Richard,Forsyth,richard.forsyth@coloradocollege.edu,187167,5869563472
Tim,Skinner,tim.skinner@coloradocollege.edu,408293,6836670139
Angela,Hudson,angela.hudson@coloradocollege.edu,794646,3236249136
Penelope,Abraham,penelope.abraham@coloradocollege.edu,930970,5247991382
Lisa,Hodges,lisa.hodges@coloradocollege.edu,324999,2945686920
Simon,Wilson,simon.wilson@coloradocollege.edu,220301,9706565025
Nicola,Ince,nicola.ince@coloradocollege.edu,882576,1256490837
Tracey,Davies,tracey.davies@coloradocollege.edu,880771,9596980745
Anna,McLean,anna.mclean@coloradocollege.edu,189007,5880020457
Connor,Bell,connor.bell@coloradocollege.edu,456979,5921259240
Blake,Cornish,blake.cornish@coloradocollege.edu,237804,8946968731
Gordon,Ferguson,gordon.ferguson@coloradocollege.edu,429739,8619174018
Vanessa,Lambert,vanessa.lambert@coloradocollege.edu,255347,7053396154
Dominic,Simpson,dominic.simpson@coloradocollege.edu,316284,2675510268
Tracey,Clark,tracey.clark@coloradocollege.edu,431791,3553374855
Robert,Stewart,robert.stewart@coloradocollege.edu,219061,5116728807
Alan,Mitchell,alan.mitchell@coloradocollege.edu,932530,5260204675
Stewart,Morrison,stewart.morrison@coloradocollege.edu,475842,1113420346
Theresa,McDonald,theresa.mcdonald@coloradocollege.edu,969706,6377680959
Zoe,Gill,zoe.gill@coloradocollege.edu,846114,1541954825
Austin,Paterson,austin.paterson@coloradocollege.edu,409621,2203726086
Mary,Watson,mary.watson@coloradocollege.edu,516709,4083390208
Megan,Churchill,megan.churchill@coloradocollege.edu,655661,8989522111
Neil,Kelly,neil.kelly@coloradocollege.edu,315350,4167117883
Eric,Knox,eric.knox@coloradocollege.edu,872142,7782683694
Jack,Walsh,jack.walsh@coloradocollege.edu,973906,6079414765
Dominic,Turner,dominic.turner@coloradocollege.edu,100841,3057628076
Joanne,Bailey,joanne.bailey@coloradocollege.edu,215706,9845030228
Audrey,Fisher,audrey.fisher@coloradocollege.edu,188549,6112926857
Diane,Wilson,diane.wilson@coloradocollege.edu,692098,5543569146
Victoria,Ince,victoria.ince@coloradocollege.edu,540542,9612210057
Steven,MacDonald,steven.macdonald@coloradocollege.edu,653931,3996238634
Natalie,Churchill,natalie.churchill@coloradocollege.edu,929389,8623796678
Anna,Rutherford,anna.rutherford@coloradocollege.edu,455462,6421397996
Megan,Mitchell,megan.mitchell@coloradocollege.edu,255646,3855057695
Tracey,Avery,tracey.avery@coloradocollege.edu,267076,5424594814
Alexandra,Hardacre,alexandra.hardacre@coloradocollege.edu,927921,6427541045
Victor,Russell,victor.russell@coloradocollege.edu,823940,6938260150
Irene,Short,irene.short@coloradocollege.edu,983078,2898960107
Megan,Clark,megan.clark@coloradocollege.edu,132742,7506784350
Una,Nash,una.nash@coloradocollege.edu,105682,5045958211
Diana,McDonald,diana.mcdonald@coloradocollege.edu,963020,1563940329
Gabrielle,Alsop,gabrielle.alsop@coloradocollege.edu,578458,3959883994
John,Harris,john.harris@coloradocollege.edu,416890,6011269119
Leonard,Lee,leonard.lee@coloradocollege.edu,833688,1741987386
